"order_id","order_date","customer_id","product_id","order_details_id","quantity","order_sales","order_profits","order_profit_ratio","order_discount","customer_name","customer_segment","shipping_region","shipping_city","shipping_state","shipping_country","shipping_postal_code","shipping_date","shipping_mode","product_name","product_category","product_subcategory","product_manufacturer"
"US-2015-115987","2015-09-08 00:00:00","467","704","8382","4","51","-79","-1.55","0.8","Lisa Hazard","Consumer","Central","Tyler","Texas","United States","75701","2015-09-13 00:00:00","Second Class","GBC ProClick Punch Binding System","Office Supplies","Binders","GBC"
"US-2015-117058","2015-05-27 00:00:00","453","655","8383","6","17","-31","-1.75","0.8","Laurel Elliston","Consumer","Central","Chicago","Illinois","United States","60653","2015-05-30 00:00:00","First Class","Fellowes Presentation Covers for Comb Binding Machines","Office Supplies","Binders","Fellowes"
"US-2015-117135","2015-06-21 00:00:00","554","1339","8384","3","37","10","0.28","0","Naresj Patel","Consumer","South","Waynesboro","Virginia","United States","22980","2015-06-23 00:00:00","Second Class","Recycled Eldon Regeneration Jumbo File","Office Supplies","Storage","Other"
"US-2015-117135","2015-06-21 00:00:00","554","1044","8385","1","104","15","0.14","0","Naresj Patel","Consumer","South","Waynesboro","Virginia","United States","22980","2015-06-23 00:00:00","Second Class","Luxo Professional Magnifying Clamp-On Fluorescent Lamps","Furniture","Furnishings","Luxo"
"US-2015-117135","2015-06-21 00:00:00","554","972","8386","1","285","74","0.26","0","Naresj Patel","Consumer","South","Waynesboro","Virginia","United States","22980","2015-06-23 00:00:00","Second Class","Konftel 250 Conference phone - Charcoal black","Technology","Phones","Other"
"US-2015-117163","2015-01-27 00:00:00","247","523","8387","4","36","12","0.33","0","Ed Jacobs","Consumer","West","San Diego","California","United States","92037","2015-02-02 00:00:00","Standard Class","Dixon Ticonderoga Core-Lock Colored Pencils","Office Supplies","Art","Dixon"
"US-2015-117163","2015-01-27 00:00:00","247","1344","8388","1","57","14","0.25","0","Ed Jacobs","Consumer","West","San Diego","California","United States","92037","2015-02-02 00:00:00","Standard Class","Recycled Steel Personal File for Hanging File Folders","Office Supplies","Storage","Other"
"US-2015-117163","2015-01-27 00:00:00","247","279","8389","3","333","-17","-0.05","0.2","Ed Jacobs","Consumer","West","San Diego","California","United States","92037","2015-02-02 00:00:00","Standard Class","Balt Split Level Computer Training Table","Furniture","Tables","Balt"
"US-2015-117170","2015-09-17 00:00:00","430","1718","8390","1","5","2","0.36","0.2","Kean Takahito","Consumer","South","Raleigh","North Carolina","United States","27604","2015-09-24 00:00:00","Standard Class","Xerox 1924","Office Supplies","Paper","Xerox"
"US-2015-117170","2015-09-17 00:00:00","430","1025","8391","2","48","13","0.28","0.2","Kean Takahito","Consumer","South","Raleigh","North Carolina","United States","27604","2015-09-24 00:00:00","Standard Class","Logitech Trackman Marble Mouse","Technology","Accessories","Logitech"
"US-2015-117380","2015-03-28 00:00:00","544","426","8392","1","331","-143","-0.43","0.4","Mike Pelletier","Home Office","East","Springfield","Ohio","United States","45503","2015-04-03 00:00:00","Standard Class","Chromcraft Bull-Nose Wood Oval Conference Tables & Bases","Furniture","Tables","Chromcraft"
"US-2015-117744","2015-12-02 00:00:00","523","1160","8393","7","16","1","0.09","0.2","Michael Dominguez","Corporate","Central","Corpus Christi","Texas","United States","78415","2015-12-06 00:00:00","Standard Class","Newell 343","Office Supplies","Art","Newell"
"US-2015-117744","2015-12-02 00:00:00","523","12","8394","5","40","-24","-0.6","0.6","Michael Dominguez","Corporate","Central","Corpus Christi","Texas","United States","78415","2015-12-06 00:00:00","Standard Class","12-1/2 Diameter Round Wall Clock","Furniture","Furnishings","Other"
"US-2015-117744","2015-12-02 00:00:00","523","510","8395","5","58","-25","-0.43","0.6","Michael Dominguez","Corporate","Central","Corpus Christi","Texas","United States","78415","2015-12-06 00:00:00","Standard Class","Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black","Furniture","Furnishings","Deflect-o"
"US-2015-117968","2015-08-05 00:00:00","627","333","8396","2","5","2","0.44","0","Ricardo Sperren","Corporate","East","Meriden","Connecticut","United States","6450","2015-08-07 00:00:00","Second Class","Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow","Office Supplies","Art","Binney & Smith"
"US-2015-117968","2015-08-05 00:00:00","627","633","8397","3","79","22","0.28","0","Ricardo Sperren","Corporate","East","Meriden","Connecticut","United States","6450","2015-08-07 00:00:00","Second Class","Fellowes Advanced Computer Series Surge Protectors","Office Supplies","Appliances","Fellowes"
"US-2015-117968","2015-08-05 00:00:00","627","837","8398","5","1133","295","0.26","0","Ricardo Sperren","Corporate","East","Meriden","Connecticut","United States","6450","2015-08-07 00:00:00","Second Class","Hon GuestStacker Chair","Furniture","Chairs","Hon"
"US-2015-118486","2015-04-06 00:00:00","698","1051","8399","1","10","-2","-0.21","0.2","Shirley Daniels","Home Office","East","Philadelphia","Pennsylvania","United States","19143","2015-04-08 00:00:00","First Class","Martin-Yale Premier Letter Opener","Office Supplies","Supplies","Martin-Yale"
"US-2015-118486","2015-04-06 00:00:00","698","922","8400","2","117","22","0.19","0.2","Shirley Daniels","Home Office","East","Philadelphia","Pennsylvania","United States","19143","2015-04-08 00:00:00","First Class","Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB","Technology","Accessories","Imation"
"US-2015-118486","2015-04-06 00:00:00","698","964","8401","3","155","-36","-0.23","0.4","Shirley Daniels","Home Office","East","Philadelphia","Pennsylvania","United States","19143","2015-04-08 00:00:00","First Class","KI Adjustable-Height Table","Furniture","Tables","KI"
"US-2015-118997","2015-04-08 00:00:00","658","1386","8402","8","1216","316","0.26","0","Ruben Ausman","Corporate","South","Decatur","Alabama","United States","35601","2015-04-12 00:00:00","Standard Class","SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine","Furniture","Tables","SAFCO"
"US-2015-119081","2015-09-12 00:00:00","758","1451","8403","2","41","13","0.32","0","Tom Ashbrook","Home Office","Central","Olathe","Kansas","United States","66062","2015-09-19 00:00:00","Standard Class","Seth Thomas 8 1/2"" Cubicle Clock","Furniture","Furnishings","Seth Thomas"
"US-2015-119081","2015-09-12 00:00:00","758","1403","8404","5","57","11","0.19","0","Tom Ashbrook","Home Office","Central","Olathe","Kansas","United States","66062","2015-09-19 00:00:00","Standard Class","SanDisk Cruzer 16 GB USB Flash Drive","Technology","Accessories","SanDisk"
"US-2015-119081","2015-09-12 00:00:00","758","683","8405","2","332","149","0.45","0","Tom Ashbrook","Home Office","Central","Olathe","Kansas","United States","66062","2015-09-19 00:00:00","Standard Class","GBC DocuBind P100 Manual Binding Machine","Office Supplies","Binders","GBC"
"US-2015-119081","2015-09-12 00:00:00","758","461","8406","3","358","7","0.02","0","Tom Ashbrook","Home Office","Central","Olathe","Kansas","United States","66062","2015-09-19 00:00:00","Standard Class","Compact Automatic Electric Letter Opener","Office Supplies","Supplies","Other"
"US-2015-119137","2015-07-23 00:00:00","60","1636","8407","5","8","-6","-0.7","0.7","Arthur Gainer","Consumer","West","Tucson","Arizona","United States","85705","2015-07-27 00:00:00","Standard Class","Wilson Jones Custom Binder Spines & Labels","Office Supplies","Binders","Wilson Jones"
"US-2015-119137","2015-07-23 00:00:00","60","1139","8408","1","9","1","0.1","0.2","Arthur Gainer","Consumer","West","Tucson","Arizona","United States","85705","2015-07-27 00:00:00","Standard Class","Newell 324","Office Supplies","Art","Newell"
"US-2015-119137","2015-07-23 00:00:00","60","1095","8409","10","479","-30","-0.06","0.2","Arthur Gainer","Consumer","West","Tucson","Arizona","United States","85705","2015-07-27 00:00:00","Standard Class","Microsoft Natural Keyboard Elite","Technology","Accessories","Microsoft"
"US-2015-119137","2015-07-23 00:00:00","60","1115","8410","8","1024","179","0.18","0.2","Arthur Gainer","Consumer","West","Tucson","Arizona","United States","85705","2015-07-27 00:00:00","Standard Class","NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router","Technology","Accessories","NETGEAR"
"US-2015-120175","2015-11-28 00:00:00","508","976","8411","6","64","29","0.46","0","Matthew Clasen","Corporate","Central","Richmond","Indiana","United States","47374","2015-12-03 00:00:00","Standard Class","Laser & Ink Jet Business Envelopes","Office Supplies","Envelopes","Other"
"US-2015-120236","2015-09-03 00:00:00","502","720","8412","5","8","-12","-1.5","0.8","Mathew Reese","Home Office","Central","Houston","Texas","United States","77095","2015-09-04 00:00:00","First Class","GBC VeloBinder Strips","Office Supplies","Binders","GBC"
"US-2015-120313","2015-10-31 00:00:00","553","1108","8413","2","74","8","0.11","0.2","Nancy Lomonaco","Home Office","West","San Francisco","California","United States","94110","2015-11-02 00:00:00","Second Class","Motorola L804","Technology","Phones","Motorola"
"US-2015-120740","2015-04-15 00:00:00","597","297","8414","2","107","31","0.29","0","Paul Stevenson","Home Office","West","Los Angeles","California","United States","90049","2015-04-15 00:00:00","Same Day","Belkin F9G930V10-GRY 9 Outlet Surge","Office Supplies","Appliances","Belkin"
"US-2015-120740","2015-04-15 00:00:00","597","874","8415","4","188","77","0.41","0","Paul Stevenson","Home Office","West","Los Angeles","California","United States","90049","2015-04-15 00:00:00","Same Day","Howard Miller 13"" Diameter Goldtone Round Wall Clock","Furniture","Furnishings","Howard Miller"
"US-2015-121566","2015-06-30 00:00:00","123","413","8416","1","3","1","0.31","0.2","Cari Schnelling","Consumer","East","New York City","New York","United States","10011","2015-07-06 00:00:00","Standard Class","Cardinal Poly Pocket Divider Pockets for Ring Binders","Office Supplies","Binders","Cardinal"
"US-2015-121566","2015-06-30 00:00:00","123","1421","8417","3","7","3","0.44","0","Cari Schnelling","Consumer","East","New York City","New York","United States","10011","2015-07-06 00:00:00","Standard Class","Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow","Office Supplies","Art","Sanford"
"US-2015-121734","2015-04-11 00:00:00","673","695","8418","1","10","3","0.35","0.2","Sanjit Engle","Consumer","West","Lewiston","Idaho","United States","83501","2015-04-16 00:00:00","Standard Class","GBC Personal VeloBind Strips","Office Supplies","Binders","GBC"
"US-2015-122021","2015-10-15 00:00:00","44","1688","8419","2","8","3","0.36","0.2","Anna Chung","Consumer","East","Parma","Ohio","United States","44134","2015-10-17 00:00:00","First Class","Xerox 1897","Office Supplies","Paper","Xerox"
"US-2015-122021","2015-10-15 00:00:00","44","757","8420","2","183","-8","-0.04","0.3","Anna Chung","Consumer","East","Parma","Ohio","United States","44134","2015-10-17 00:00:00","First Class","Global Italian Leather Office Chair","Furniture","Chairs","Global"
"US-2015-122959","2015-12-12 00:00:00","182","682","8421","2","210","-337","-1.6","0.8","Craig Yedwab","Corporate","Central","San Antonio","Texas","United States","78207","2015-12-12 00:00:00","Same Day","GBC DocuBind 300 Electric Binding Machine","Office Supplies","Binders","GBC"
"US-2015-123183","2015-11-19 00:00:00","303","208","8422","2","10","5","0.46","0","Georgia Rosenberg","Corporate","East","Wilmington","Delaware","United States","19805","2015-11-25 00:00:00","Standard Class","Avery 499","Office Supplies","Labels","Avery"
"US-2015-123183","2015-11-19 00:00:00","303","188","8423","6","23","11","0.48","0","Georgia Rosenberg","Corporate","East","Wilmington","Delaware","United States","19805","2015-11-25 00:00:00","Standard Class","Avery 480","Office Supplies","Labels","Avery"
"US-2015-123183","2015-11-19 00:00:00","303","1309","8424","7","213","102","0.48","0","Georgia Rosenberg","Corporate","East","Wilmington","Delaware","United States","19805","2015-11-25 00:00:00","Standard Class","Premier Elliptical Ring Binder, Black","Office Supplies","Binders","Premier"
"US-2015-123183","2015-11-19 00:00:00","303","1436","8425","6","1026","236","0.23","0","Georgia Rosenberg","Corporate","East","Wilmington","Delaware","United States","19805","2015-11-25 00:00:00","Standard Class","Sauder Inglewood Library Bookcases","Furniture","Bookcases","Sauder"
"US-2015-123519","2015-12-14 00:00:00","724","1167","8426","1","3","0","0.11","0.2","Sung Shariari","Consumer","East","Marion","Ohio","United States","43302","2015-12-21 00:00:00","Standard Class","Newell 35","Office Supplies","Art","Newell"
"US-2015-123519","2015-12-14 00:00:00","724","849","8427","1","137","-52","-0.38","0.4","Sung Shariari","Consumer","East","Marion","Ohio","United States","43302","2015-12-21 00:00:00","Standard Class","Hon Rectangular Conference Tables","Furniture","Tables","Hon"
"US-2015-123519","2015-12-14 00:00:00","724","1278","8428","1","264","43","0.16","0.2","Sung Shariari","Consumer","East","Marion","Ohio","United States","43302","2015-12-21 00:00:00","Standard Class","Plantronics CS510 - Over-the-Head monaural Wireless Headset System","Technology","Accessories","Plantronics"
"US-2015-124625","2015-11-03 00:00:00","709","296","8429","3","90","19","0.21","0","Stephanie Phelps","Corporate","Central","Omaha","Nebraska","United States","68104","2015-11-07 00:00:00","Standard Class","Belkin F8E887 USB Wired Ergonomic Keyboard","Technology","Accessories","Belkin"
"US-2015-125521","2015-03-14 00:00:00","154","742","8430","4","1140","285","0.25","0","Christine Kargatis","Home Office","South","Chesapeake","Virginia","United States","23320","2015-03-19 00:00:00","Standard Class","Global Commerce Series High-Back Swivel/Tilt Chairs","Furniture","Chairs","Global"
"US-2015-126340","2015-11-08 00:00:00","257","1577","8431","3","334","25","0.08","0.2","Emily Burns","Consumer","West","Redding","California","United States","96003","2015-11-14 00:00:00","Standard Class","Toshiba IPT2010-SD IP Telephone","Technology","Phones","Other"
"US-2015-126571","2015-10-11 00:00:00","370","116","8432","3","201","68","0.34","0.2","Jill Fjeld","Consumer","East","Philadelphia","Pennsylvania","United States","19120","2015-10-15 00:00:00","Standard Class","Airmail Envelopes","Office Supplies","Envelopes","Other"
"US-2015-126571","2015-10-11 00:00:00","370","644","8433","2","282","11","0.04","0.2","Jill Fjeld","Consumer","East","Philadelphia","Pennsylvania","United States","19120","2015-10-15 00:00:00","Standard Class","Fellowes High-Stak Drawer Files","Office Supplies","Storage","Fellowes"
"US-2015-127635","2015-09-14 00:00:00","683","1353","8434","4","6","-1","-0.23","0.2","Scott Cohen","Corporate","Central","Corpus Christi","Texas","United States","78415","2015-09-18 00:00:00","Second Class","Revere Boxed Rubber Bands by Revere","Office Supplies","Fasteners","Other"
"US-2015-127635","2015-09-14 00:00:00","683","1693","8435","2","7","2","0.31","0.2","Scott Cohen","Corporate","Central","Corpus Christi","Texas","United States","78415","2015-09-18 00:00:00","Second Class","Xerox 1900","Office Supplies","Paper","Xerox"
"US-2015-127635","2015-09-14 00:00:00","683","1581","8436","2","9","-14","-1.6","0.8","Scott Cohen","Corporate","Central","Corpus Christi","Texas","United States","78415","2015-09-18 00:00:00","Second Class","Trimflex Flexible Post Binders","Office Supplies","Binders","Other"
